e, e_dot, e_int, stamp, 
-0.14989918469113173, 0.20250221049363945, -0.03931191666799883, 356864000000, 
-0.1457785748996372, 0.23063333625903235, -0.034818049206225554, 356966000000, 
-0.13958783045667955, 0.03369723606030123, -0.02959806012322649, 357068000000, 
-0.13122878500377633, 0.04754833299300937, -0.028328472944486326, 357170000000, 
-0.1351867073475912, 0.014382755258458682, -0.027608225950947196, 357272000000, 
-0.07788619765558558, 0.17432218087644039, -0.023412514920472808, 357374000000, 
-0.08019564473528185, 0.17593574860281447, -0.016618551151845986, 357442000000, 
-0.07370141974469391, 0.00990213846746253, -0.013134384854348475, 357544000000, 
-0.06853531651448996, 0.03810564778036563, -0.015125401907623667, 357646000000, 
-0.06429428584228392, 0.030742267654934614, -0.014044109502899808, 357748000000, 
-0.07425193388548257, -0.01868175611435492, -0.014081544464473437, 357850000000, 
-0.023116001741197767, 0.13456955588590244, -0.010993031059889568, 357952000000, 
-0.020296889720832656, 0.176323673740686, -0.008001208123630883, 358054000000, 
-0.0171886202158702, 0.019370527860547614, -0.004120902794097242, 358156000000, 
-0.011559629950828931, 0.028553136503280147, -0.003335069512352161, 358258000000, 
-0.015544075977643956, 0.005374327575902752, -0.0030118781778153293, 358360000000, 
-0.023446200384950266, -0.03884500141869718, -0.003437393629312774, 358462000000, 
-0.028725095228679276, -0.05170087148006478, -0.003837204390172165, 358530000000, 
0.011878316711690928, 0.10681395318554476, -0.002283268804443188, 358632000000, 
0.012610382305201728, 0.13508325991464382, -0.0002880749424014901, 358734000000, 
0.015088446375597808, 0.010490619816689152, 0.0026912458866893514, 358836000000, 
0.021440842835427798, 0.028857714151065587, 0.003341497663103458, 358938000000, 
0.017664408869496384, 0.008418178084635868, 0.003685171469475495, 359040000000, 
0.010834935053694483, -0.034659829352069654, 0.0033959326995860687, 359142000000, 
0.006835784700873315, -0.035387660681774735, 0.002402788746436364, 359244000000, 
0.03066399132868103, 0.06480083749995603, 0.0032867603536609197, 359346000000, 
0.029331901229502577, 0.07351672068179498, 0.00454455405361587, 359448000000, 
0.030584619380012334, -0.0002593854531656662, 0.006159474811797323, 359550000000, 
0.03309233648774512, 0.012289004111903742, 0.006324602282613681, 359652000000, 
0.030485742232178037, -0.0003231279340990117, 0.006403063470795613, 359754000000, 
0.025269446644453186, -0.025564999487882146, 0.006041631724777591, 359856000000, 
0.021723813323583308, -0.03442727310140415, 0.00439047679134549, 359924000000, 
0.020273297003172708, -0.022120804907566724, 0.0038117715617018546, 360026000000, 
0.017808740160666137, -0.012794356741559383, 0.004066797833144706, 360128000000, 
0.03325776395784619, 0.04243289854468458, 0.004851106476274581, 360230000000, 
0.034047889604671866, 0.053069115830084085, 0.005787778773176524, 360332000000, 
0.03508082333279683, 0.005957710375655692, 0.006962280428881411, 360434000000, 
0.03561592869929919, 0.005124310766755971, 0.007122635631300216, 360536000000, 
0.03281725202444097, -0.007397291857372095, 0.007038952275844514, 360638000000, 
0.02814255678294275, -0.02442278404038053, 0.006567150150454437, 360740000000, 
0.024704270909998716, -0.026513010177915863, 0.005825157420782005, 360842000000, 
0.021881793939690475, -0.020460009291674106, 0.005081546271018971, 360944000000, 
0.01991395400735474, -0.01565463040079731, 0.004522001282278987, 361046000000, 
0.019171808350144648, -0.008856162057339306, 0.00414579382820891, 361148000000, 
0.028418175497216147, 0.02779157349627911, 0.004590267774120656, 361250000000, 
0.02854673966069976, 0.030637030426650697, 0.005177297198548117, 361352000000, 
0.02864011915347975, 0.0008778869367764552, 0.00485095194431242, 361420000000, 
0.028509736364194627, 3.165506498320372e-05, 0.004856140393441201, 361522000000, 
0.027532681022084393, -0.0036190788607691348, 0.005758412484703595, 361624000000, 
0.023699611901867534, -0.015719360987997037, 0.005422457991593965, 361726000000, 
0.02012702528669541, -0.024201489331336548, 0.004852433638324018, 361828000000, 
0.01835925866044441, -0.017452134775892563, 0.0042286409177325, 361930000000, 
0.016676768159443967, -0.011275350089057007, 0.003751087543247697, 362032000000, 
0.0156678469472733, -0.008795463114938269, 0.0034478634161669935, 362134000000, 
0.015483410152725696, -0.0038998627670531714, 0.003252305717642121, 362236000000, 
0.015432209622248116, -0.0007700566177293602, 0.003167675737112803, 362338000000, 
0.015220766210120473, -0.0008583135379255652, 0.003137274246986411, 362440000000, 
0.015015441849855371, -0.001697483504984629, 0.002587877001992691, 362508000000, 
0.019142980380919106, 0.01248219604792837, 0.0027981540116507136, 362610000000, 
0.01835077080705716, 0.010899767833992774, 0.0035706251265725506, 362712000000, 
0.017397020552984976, -0.005705751071680161, 0.003732572478385364, 362814000000, 
0.016514314844572553, -0.006001490073479107, 0.0035538232219137983, 362916000000, 
0.014815444005542133, -0.008436524664845893, 0.0033134209994107764, 363018000000, 
0.01286947642957692, -0.011911236650312525, 0.003005547999019029, 363120000000, 
0.01158275786024987, -0.01056433380814465, 0.0026702021240850864, 363222000000, 
0.010638226883089796, -0.007291665184598446, 0.0023861513597583277, 363324000000, 
0.009994849604987976, -0.005189242664254555, 0.0021906767356862796, 363426000000, 
0.00968755291194201, -0.003106777683489498, 0.002061802799201345, 363528000000, 
0.009502300895941396, -0.0016096363040737933, 0.0019845598320752536, 363630000000, 
0.009260660517096841, -0.001395073185768525, 0.0019346349740986565, 363732000000, 
0.008931256749390215, -0.0018661573416705252, 0.0018832068350451345, 363834000000, 
0.008494118181112231, -0.002505040313675197, 0.0018146504104367513, 363936000000, 
0.007963374717851135, -0.0031630131749643144, 0.0017264349760880433, 364038000000, 
0.0075846852305652135, -0.0035907767783986224, 0.0013623900940066195, 364106000000, 
0.007026473121591437, -0.003680543594453134, 0.0012792235406337744, 364208000000, 
0.006527007091766013, -0.0034564645058797415, 0.0014373952501867408, 364310000000, 
0.006100283473162715, -0.003026763556956606, 0.001336455930683371, 364412000000, 
0.005778053770199243, -0.002447559874401209, 0.0012515634147887019, 364514000000, 
0.005491756445797247, -0.001988650416227022, 0.0011811663708628257, 364616000000, 
0.0052337022346957696, -0.001778926586612658, 0.0011222388466470734, 364718000000, 
0.004989699025207628, -0.001640710524802676, 0.0010686307239876436, 364820000000, 
0.004740650094262833, -0.0016112815046828005, 0.0010175554920833034, 364922000000, 
0.0044831669199281166, -0.001655333677384024, 0.0009665190906791031, 365024000000, 
0.004225208426841043, -0.0016844498935352614, 0.0009145337299901753, 365126000000, 
0.00397236722019878, -0.0016692800644749553, 0.0008622904945538198, 365228000000, 
0.003731681473799764, -0.0016128331798734607, 0.0008111894842170918, 365330000000, 
0.0035092649864751913, -0.0015134059925607487, 0.0007625053302722139, 365432000000, 
0.003368532534277602, -0.0014167162275194667, 0.0006012038096913115, 365500000000, 
