x [m], y [m], $\theta$ [rad], stamp, 
-0.36855822024072743, -1.1114169233087243, 0.9416308915098479, 16932000000, 
-0.35545500675460656, -1.0932220242898425, 0.9512677649184875, 17034000000, 
-0.34251810860955295, -1.074906728697789, 0.9601290410278219, 17136000000, 
-0.3297352398884163, -1.0564818666695206, 0.9681621038345691, 17238000000, 
-0.31709241306849717, -1.0379587328784983, 0.9753656498091778, 17340000000, 
-0.3045751179762725, -1.0193486418057753, 0.9817747665051726, 17442000000, 
-0.2962929316026042, -1.0068992569214865, 0.9857297370505499, 17510000000, 
-0.28395467679171343, -0.9881673987252617, 0.9909328192341337, 17612000000, 
-0.2717076633028187, -0.9693743833586286, 0.9955154188595777, 17714000000, 
-0.2595411653811885, -0.9505278365540031, 0.9995519516305958, 17816000000, 
-0.2474450935350175, -0.9316347443901289, 1.0029846000036668, 17918000000, 
-0.2354120027969124, -0.9127008664958687, 1.0061314196097153, 18020000000, 
-0.22343477908853837, -0.8937307779635912, 1.0089551197944897, 18122000000, 
-0.21150760449639538, -0.8747285889715849, 1.0114799294957955, 18224000000, 
-0.19962572947617346, -0.8556975693609951, 1.0137674537855357, 18326000000, 
-0.1917276750758603, -0.8429955291929908, 1.0152034122986149, 18394000000, 
-0.17991309292492363, -0.8239218722844327, 1.0171909257086602, 18496000000, 
-0.16813507973487607, -0.8048254246189963, 1.0190494928050897, 18598000000, 
-0.1563915945478184, -0.7857075465114743, 1.0208184196853713, 18700000000, 
-0.14468124735767077, -0.7665691236585568, 1.0225246915060913, 18802000000, 
-0.1330036234069041, -0.7474107989473547, 1.024237482839575, 18904000000, 
-0.12135904911473958, -0.7282324987265971, 1.0259947095032689, 19006000000, 
