pos_x, pos_y, pos_theta, stamp, 
2.2390339374542236, 0.07874744385480881, 0.42767544912004823, 1701295541280070210, 
2.2390358448028564, 0.07874654233455658, 0.4276914629933433, 1701295541389104113, 
2.2390358448028564, 0.07874652743339539, 0.42769131836683444, 1701295541487090792, 
2.2390358448028564, 0.07874651253223419, 0.42769164869245924, 1701295541578065305, 
2.2390358448028564, 0.07874651253223419, 0.427691638129078, 1701295541680618294, 
2.2390358448028564, 0.078746497631073, 0.4276919040271317, 1701295541789226277, 
2.2390358448028564, 0.0787464827299118, 0.4276922143887953, 1701295541888088106, 
2.2390358448028564, 0.0787464827299118, 0.42769200531823726, 1701295541978239285, 
2.2390358448028564, 0.0787464827299118, 0.42769173706389046, 1701295542078633506, 
2.2390358448028564, 0.0787464827299118, 0.4276916591727994, 1701295542188003932, 
2.2390358448028564, 0.07874646782875061, 0.42769181595264305, 1701295542288084139, 
2.2390358448028564, 0.07874646782875061, 0.4276917507148011, 1701295542378236125, 
2.2390358448028564, 0.07874646782875061, 0.4276917478895767, 1701295542478761103, 
2.2390358448028564, 0.07874646782875061, 0.42769176415323656, 1701295542588304049, 
2.2390358448028564, 0.07874646782875061, 0.4276918221389611, 1701295542688085891, 
2.2390358448028564, 0.07874646782875061, 0.4276916616636629, 1701295542778242882, 
2.2390358448028564, 0.07874646782875061, 0.42769168674427255, 1701295542829666807, 
2.2390358448028564, 0.07874646782875061, 0.4276917843247826, 1701295542938105620, 
2.2390358448028564, 0.07874646782875061, 0.4276919069666461, 1701295543038125284, 
2.2390358448028564, 0.07874646782875061, 0.4276917731420524, 1701295543138127863, 
2.2390358448028564, 0.07874646782875061, 0.4276916730710366, 1701295543229362837, 
2.2390358448028564, 0.0787464827299118, 0.427691327342675, 1701295543338100380, 
2.2390358448028564, 0.0787464827299118, 0.42769112711263163, 1701295543488139510, 
2.2390358448028564, 0.0787464827299118, 0.427691011819929, 1701295543578248399, 
2.2390358448028564, 0.0787464827299118, 0.42769097008309814, 1701295543678254120, 
2.2390358448028564, 0.0787464827299118, 0.42769097008309814, 1701295543789406797, 
2.2390358448028564, 0.0787464827299118, 0.42769097008309814, 1701295543938106590, 
2.2390358448028564, 0.0787464827299118, 0.42769097008309814, 1701295543978254725, 
2.2390358448028564, 0.0787464827299118, 0.42769097008309814, 1701295544078424528, 
2.2390358448028564, 0.0787464827299118, 0.42769097008309814, 1701295544190372750, 
2.2390358448028564, 0.0787464827299118, 0.42769097008309814, 1701295544288177977, 
2.2390358448028564, 0.0787464827299118, 0.42769097008309814, 1701295544378279545, 
2.2390358448028564, 0.0787464827299118, 0.42769097008309814, 1701295544478666247, 
2.239950656890869, 0.0790199413895607, 0.42099470664345345, 1701295544588450134, 
2.243403196334839, 0.08031459152698517, 0.34083939460084145, 1701295544688137130, 
2.2485852241516113, 0.08184610307216644, 0.2278251001764609, 1701295544778320765, 
2.2569773197174072, 0.08350031822919846, 0.06430823221468265, 1701295544877933688, 
2.267909526824951, 0.08375463634729385, -0.12111266941384072, 1701295544988313004, 
2.277263879776001, 0.08203276991844177, -0.28194911779787896, 1701295545088139622, 
2.285367012023926, 0.07922825217247009, -0.4292170767846193, 1701295545178282818, 
2.2936198711395264, 0.07499687373638153, -0.5913213385695913, 1701295545278088179, 
2.3017866611480713, 0.06905187666416168, -0.7595902718876164, 1701295545388005074, 
2.308262348175049, 0.062293991446495056, -0.8965330864116269, 1701295545488134327, 
2.3135571479797363, 0.05541609600186348, -0.9997681652829216, 1701295545578111584, 
2.320068597793579, 0.043262187391519547, -1.137495020858362, 1701295545677944033, 
2.324909210205078, 0.031926561146974564, -1.270002374013429, 1701295545778133827, 
2.3285956382751465, 0.01764269545674324, -1.379826044290937, 1701295545888128012, 
2.3310489654541016, 0.006289183162152767, -1.44303305759156, 1701295545979356848, 
2.3327841758728027, -0.0030643558129668236, -1.4443671736479258, 1701295546078184598, 
2.3342864513397217, -0.013282719999551773, -1.405553177135933, 1701295546188353849, 
2.3360559940338135, -0.023045247420668602, -1.3708769339735258, 1701295546288138345, 
2.3379786014556885, -0.03197230026125908, -1.324626414272836, 1701295546379430718, 
2.340437173843384, -0.0415242500603199, -1.272106401903977, 1701295546478384025, 
2.343611001968384, -0.051332321017980576, -1.2121134240127782, 1701295546588193664, 
2.347217082977295, -0.06059989705681801, -1.1594235066580827, 1701295546688135397, 
2.350764513015747, -0.06891409307718277, -1.1139794313078744, 1701295546779090504, 
2.3551712036132812, -0.0774243175983429, -1.0623947008099563, 1701295546878096128, 
2.3606600761413574, -0.08702419698238373, -1.0069094767751723, 1701295546988125199, 
2.3659703731536865, -0.09508869796991348, -0.9574712525514888, 1701295547088144627, 
2.3712093830108643, -0.1025160476565361, -0.9098048530513695, 1701295547180099473, 
2.3774406909942627, -0.11025092005729675, -0.8620114545713836, 1701295547279325139, 
2.3835501670837402, -0.11707262694835663, -0.8134722556808704, 1701295547373309497, 
2.3912618160247803, -0.1250654011964798, -0.7574149696751151, 1701295547483145502, 
2.3984994888305664, -0.13194137811660767, -0.7073483986751229, 1701295547585100366, 
2.4054012298583984, -0.13756324350833893, -0.6602256194961489, 1701295547674694020, 
2.4144694805145264, -0.14451701939105988, -0.6049068862693193, 1701295547788133760, 
2.422586441040039, -0.14990364015102386, -0.5537614547315258, 1701295547888147243, 
2.4302570819854736, -0.15450908243656158, -0.50724931295305, 1701295547978090500, 
2.4391767978668213, -0.15946552157402039, -0.4583600740385173, 1701295548077870828, 
2.449267625808716, -0.16433291137218475, -0.4010298594224217, 1701295548192187982, 
2.4578135013580322, -0.16784237325191498, -0.35364409714654516, 1701295548284136379, 
2.4668335914611816, -0.17116974294185638, -0.3056691980985989, 1701295548382125737, 
2.477311134338379, -0.17432306706905365, -0.24842332214559978, 1701295548495132256, 
2.4868979454040527, -0.17660748958587646, -0.2000259185029964, 1701295548593364121, 
2.496004104614258, -0.17834468185901642, -0.15315696530867662, 1701295548688176461, 
2.504826307296753, -0.17948958277702332, -0.10605327064398365, 1701295548778189371, 
2.514855146408081, -0.18054862320423126, -0.05648522766664283, 1701295548878388874, 
2.526289701461792, -0.1809675544500351, 0.002544338480875978, 1701295548993349441, 
2.5351641178131104, -0.1808774322271347, 0.0478530356490685, 1701295549083157173, 
2.5448970794677734, -0.18049880862236023, 0.09691347870205791, 1701295549183150078, 
2.5538947582244873, -0.1794380247592926, 0.14336040422452662, 1701295549273270654, 
2.565354824066162, -0.17777840793132782, 0.20300988823590232, 1701295549393148836, 
2.574291944503784, -0.17590703070163727, 0.24834341251415806, 1701295549483151630, 
2.5833828449249268, -0.1735338717699051, 0.2972316947504453, 1701295549578153701, 
2.5927252769470215, -0.1706930547952652, 0.34707758436329944, 1701295549678178178, 
2.602468967437744, -0.1670864224433899, 0.39852908189780806, 1701295549780129488, 
2.6123969554901123, -0.16274800896644592, 0.4512592738343425, 1701295549888154251, 
2.6203880310058594, -0.1588047742843628, 0.4952784609544482, 1701295549978193856, 
2.6289889812469482, -0.15395422279834747, 0.5449880826834447, 1701295550078474618, 
2.638050079345703, -0.148479625582695, 0.602042295556671, 1701295550188129013, 
2.646516799926758, -0.1425466537475586, 0.6524251891731156, 1701295550289157484, 
2.6539828777313232, -0.13693836331367493, 0.6791864335760138, 1701295550378941140, 
2.6612744331359863, -0.13076798617839813, 0.7022035256954889, 1701295550478105037, 
2.669806480407715, -0.12371918559074402, 0.7322864450196928, 1701295550588139958, 
2.6773526668548584, -0.11671334505081177, 0.7509527905370097, 1701295550688295317, 
2.6838884353637695, -0.11049792170524597, 0.7596933262577453, 1701295550778164354, 
2.6915652751922607, -0.10364270955324173, 0.7378404198218899, 1701295550877892059, 
2.6992383003234863, -0.09659989178180695, 0.6987514782566568, 1701295550989158367, 
2.70654559135437, -0.09047549217939377, 0.6718879435842782, 1701295551089156921, 
2.7137203216552734, -0.08483175933361053, 0.6461454156014155, 1701295551179146759, 
2.7217156887054443, -0.07899323850870132, 0.6118921821436564, 1701295551278121117, 
2.7307074069976807, -0.07272633165121078, 0.5661796400206112, 1701295551388193889, 
2.739189386367798, -0.06732769310474396, 0.5188424758558577, 1701295551489142293, 
2.74853515625, -0.06292697787284851, 0.43392670253909693, 1701295551579129875, 
2.758230209350586, -0.05891184136271477, 0.3142114364572565, 1701295551678610442, 
2.76686429977417, -0.056175943464040756, 0.22641820722794337, 1701295551775161317, 
2.782357692718506, -0.0537620484828949, 0.08990820710190496, 1701295551889147436, 
2.7959136962890625, -0.05325072631239891, -0.056623194733184556, 1701295551979146773, 
2.8102667331695557, -0.05489884316921234, -0.21241479075222405, 1701295552077989506, 
2.82267165184021, -0.057621538639068604, -0.3487074389798586, 1701295552189150056, 
2.830137252807617, -0.060192935168743134, -0.42380778501191685, 1701295552290140961, 
2.841024398803711, -0.0658271536231041, -0.5184202498368059, 1701295552379154904, 
2.851635217666626, -0.0718773752450943, -0.604069860646896, 1701295552477927931, 
2.8598015308380127, -0.07705141603946686, -0.650247112046766, 1701295552589408965, 
2.8676705360412598, -0.08347088098526001, -0.7098864618982093, 1701295552690454922, 
2.874586582183838, -0.08925217390060425, -0.749849254622169, 1701295552779460972, 
2.881392478942871, -0.0954987034201622, -0.7666521016453861, 1701295552878713951, 
2.8889615535736084, -0.10277337580919266, -0.7777670885494157, 1701295552989592826, 
2.8960089683532715, -0.1095786914229393, -0.7838442033140263, 1701295553086570855, 
2.9023325443267822, -0.1159997209906578, -0.7857543326287099, 1701295553179708100, 
2.9092071056365967, -0.12293989956378937, -0.7863859098551402, 1701295553278732941, 
2.9170520305633545, -0.13060468435287476, -0.7790156416448382, 1701295553389003345, 
2.9240047931671143, -0.1374809741973877, -0.7660083499142096, 1701295553486788112, 
2.930448055267334, -0.14349105954170227, -0.7529118727446332, 1701295553579511519, 
2.938918113708496, -0.1513257771730423, -0.7417305599540798, 1701295553696050080, 
2.9457733631134033, -0.15741027891635895, -0.7325391330862138, 1701295553788591867, 
2.9530529975891113, -0.16393688321113586, -0.721375758101187, 1701295553887655375, 
2.9599356651306152, -0.16991399228572845, -0.7118546931611608, 1701295553979662854, 
2.9675228595733643, -0.17635968327522278, -0.7003248700980161, 1701295554079128400, 
2.9761998653411865, -0.18340793251991272, -0.6915079045812645, 1701295554189606804, 
2.9838385581970215, -0.1897704005241394, -0.6879031729284097, 1701295554287788140, 
2.990644693374634, -0.19530071318149567, -0.6878955942456749, 1701295554379334146, 
2.998157024383545, -0.2014002799987793, -0.6878554117875426, 1701295554478823786, 
3.006535053253174, -0.2084440141916275, -0.6879575653260477, 1701295554589215368, 
3.013899087905884, -0.2144555151462555, -0.6910781436190407, 1701295554687203596, 
3.0208945274353027, -0.2202068269252777, -0.6930230699625718, 1701295554779176911, 
3.028467893600464, -0.2265569120645523, -0.6946164467480455, 1701295554880695003, 
3.0369889736175537, -0.23342669010162354, -0.6767258965262059, 1701295554990238744, 
3.0445568561553955, -0.23955214023590088, -0.6544535738402979, 1701295555088217187, 
3.0517189502716064, -0.2453465312719345, -0.632835645615316, 1701295555180180993, 
3.0600509643554688, -0.2512223422527313, -0.6132777489649499, 1701295555280958737, 
3.0683395862579346, -0.25691962242126465, -0.5898642173793583, 1701295555390234527, 
3.076796293258667, -0.2625970244407654, -0.5655804904361756, 1701295555488217394, 
3.0849530696868896, -0.267642617225647, -0.5431743295597501, 1701295555580298266, 
3.093357563018799, -0.2724819481372833, -0.4984158740722867, 1701295555680337142, 
3.1028904914855957, -0.2773922383785248, -0.44682025352696203, 1701295555789313992, 
3.1114773750305176, -0.28145912289619446, -0.4068759389493673, 1701295555889225337, 
3.1197397708892822, -0.2848154902458191, -0.3716637433137594, 1701295555979189101, 
3.1308743953704834, -0.2890416085720062, -0.3246685865446138, 1701295556099702566, 
3.139296054840088, -0.2918265461921692, -0.28983443596534103, 1701295556189312778, 
3.148965835571289, -0.2945632338523865, -0.2504734194994299, 1701295556289366575, 
3.157451629638672, -0.29658687114715576, -0.20955061256507707, 1701295556379207280, 
3.167384624481201, -0.29859545826911926, -0.16483001326499894, 1701295556479794796, 
3.178285837173462, -0.3001587688922882, -0.1270529100307846, 1701295556589232734, 
3.1877686977386475, -0.30138975381851196, -0.09738374167795212, 1701295556689235681, 
3.1965081691741943, -0.3022342026233673, -0.07123736258719378, 1701295556779271050, 
3.2084152698516846, -0.3029816746711731, -0.035784716262008326, 1701295556898960870, 
3.217533826828003, -0.3032849431037903, -0.011615280783176347, 1701295556990392713, 
3.2277626991271973, -0.3032337725162506, 0.009741619857079685, 1701295557089236410, 
3.2369391918182373, -0.3032390773296356, 0.025375354062375285, 1701295557179205826, 
3.246654510498047, -0.3030160665512085, 0.03849303205263863, 1701295557279477644, 
3.25728440284729, -0.3024570047855377, 0.04912678294277506, 1701295557389225248, 
3.26733136177063, -0.30184057354927063, 0.05734882479677308, 1701295557489239897, 
3.276282787322998, -0.30142953991889954, 0.06246774389383792, 1701295557579211386, 
3.286069393157959, -0.3009648323059082, 0.06503821383110978, 1701295557678647864, 
3.2959282398223877, -0.30046144127845764, 0.06376004013226089, 1701295557779205472, 
3.306824207305908, -0.299834668636322, 0.0626115497232943, 1701295557889297941, 
3.315329074859619, -0.29916083812713623, 0.05739184354762322, 1701295557979211813, 
3.326887607574463, -0.29855868220329285, 0.04769191512298004, 1701295558099319543, 
3.335918426513672, -0.2979114353656769, 0.04061392823068169, 1701295558190236261, 
3.345585346221924, -0.29753416776657104, 0.03146313868439691, 1701295558289311612, 
3.3544023036956787, -0.29735904932022095, 0.02472944074790161, 1701295558379221265, 
3.364197254180908, -0.2971538305282593, 0.01657644694464015, 1701295558479593216, 
3.3751144409179688, -0.29702675342559814, 0.008883638671457073, 1701295558589240019, 
3.3848042488098145, -0.2967635989189148, -0.00015478432927658531, 1701295558689259648, 
3.3935558795928955, -0.29690423607826233, -0.006522198084124846, 1701295558779222550, 
3.405256748199463, -0.2970660924911499, -0.012283554279713099, 1701295558899492180, 
3.4139482975006104, -0.2971263825893402, -0.017007563274235867, 1701295558989240747, 
3.4236624240875244, -0.2974098324775696, -0.022986130263079992, 1701295559089269612, 
3.4323370456695557, -0.2976221442222595, -0.027888946793891523, 1701295559179232646, 
3.4441609382629395, -0.2979946732521057, -0.03167857000287491, 1701295559299241475, 
3.4530863761901855, -0.2983585596084595, -0.03243241477493003, 1701295559389223838, 
3.463088274002075, -0.2987353503704071, -0.03243239241370802, 1701295559489262841, 
3.471898317337036, -0.2988390028476715, -0.03344614689259731, 1701295559579396913, 
3.4817938804626465, -0.2991155982017517, -0.033446191614548086, 1701295559679112170, 
3.49176025390625, -0.2993251383304596, -0.030895386449461226, 1701295559779237279, 
3.5024678707122803, -0.2995169460773468, -0.029341850955979094, 1701295559889325776, 
3.5115227699279785, -0.2997789680957794, -0.026514947432597226, 1701295559979232691, 
3.521343231201172, -0.3000871539115906, -0.022195294039081426, 1701295560079677077, 
3.5321919918060303, -0.3002351224422455, -0.0182973909718794, 1701295560189252307, 
3.5419869422912598, -0.30040889978408813, -0.015347199891834539, 1701295560289282803, 
3.5510334968566895, -0.3003736138343811, -0.01393004100143806, 1701295560381241364, 
3.5617473125457764, -0.30096691846847534, -0.048359375794538126, 1701295560479679952, 
3.5722687244415283, -0.30138176679611206, -0.11223013985427614, 1701295560589262163, 
3.5818073749542236, -0.30241045355796814, -0.15330450270587642, 1701295560689291876, 
3.5903096199035645, -0.3036264479160309, -0.19480015064007014, 1701295560780268618, 
3.600276470184326, -0.3056999146938324, -0.2425103908842764, 1701295560879737812, 
3.6139636039733887, -0.30967381596565247, -0.3256832934981297, 1701295560989271914, 
3.6229517459869385, -0.3128315508365631, -0.4157464466011876, 1701295561089343520, 
3.6334822177886963, -0.31792572140693665, -0.5096304415800507, 1701295561180253482, 
3.644758939743042, -0.3244094252586365, -0.5994160724362687, 1701295561279947694, 
3.6539711952209473, -0.33076199889183044, -0.6672700912061952, 1701295561389264191, 
3.664566993713379, -0.3399845063686371, -0.7635602168090658, 1701295561489274369, 
3.6723904609680176, -0.34704211354255676, -0.8346448630135597, 1701295561581268871, 
3.678236961364746, -0.3534785211086273, -0.8818146335251351, 1701295561679169977, 
3.6842598915100098, -0.36090797185897827, -0.9195331582389193, 1701295561780266742, 
3.6910531520843506, -0.36950159072875977, -0.9546150502655506, 1701295561889299975, 
3.6958954334259033, -0.3765127658843994, -0.970746830793392, 1701295561979295214, 
3.7015018463134766, -0.3847466707229614, -0.983544005605928, 1701295562079173102, 
3.7077765464782715, -0.39366623759269714, -0.987569372706682, 1701295562189278809, 
3.7132205963134766, -0.4019392430782318, -0.9776986227421324, 1701295562289298474, 
3.718254327774048, -0.4091532826423645, -0.9657896300337293, 1701295562379296336, 
3.7237491607666016, -0.4172714352607727, -0.949378616764221, 1701295562479767622, 
3.730509042739868, -0.4266798794269562, -0.9256475055847775, 1701295562593278804, 
3.735930919647217, -0.433632493019104, -0.9022986716770134, 1701295562684315174, 
3.741928815841675, -0.4410717189311981, -0.8731296741346855, 1701295562784518566, 
3.747835636138916, -0.4480265974998474, -0.8488229499299093, 1701295562874374232, 
3.7557663917541504, -0.4567992091178894, -0.8174711360394022, 1701295562993974670, 
3.762115478515625, -0.4633784890174866, -0.7963914803400755, 1701295563084323941, 
3.769196033477783, -0.47061386704444885, -0.7714605545947941, 1701295563184408893, 
3.775683641433716, -0.4767599403858185, -0.7512100779783375, 1701295563274328643, 
3.7845346927642822, -0.4849497675895691, -0.7330897942511121, 1701295563394293792, 
3.7912323474884033, -0.49103713035583496, -0.7243611047094676, 1701295563484457858, 
3.7982659339904785, -0.4972711205482483, -0.7159352083328719, 1701295563584415003, 
3.8051693439483643, -0.5030486583709717, -0.7099556503346122, 1701295563674402301, 
3.812800168991089, -0.5092884302139282, -0.7052395793382487, 1701295563775182703, 
3.821104049682617, -0.5165191888809204, -0.7035347852753204, 1701295563884505042, 
3.8281209468841553, -0.5225785970687866, -0.7057442031046451, 1701295563979463516, 
3.8353536128997803, -0.5289899110794067, -0.7098243581223601, 1701295564079419993, 
3.8437228202819824, -0.5362588167190552, -0.7162414048796013, 1701295564189310292, 
3.8511874675750732, -0.5427200198173523, -0.722919051137914, 1701295564289323546, 
3.8575141429901123, -0.5485212802886963, -0.7311392646479158, 1701295564379327815, 
3.8649260997772217, -0.5550219416618347, -0.7404034815959603, 1701295564479273568, 
3.873035430908203, -0.5624377727508545, -0.7497976679583009, 1701295564589307873, 
3.8802378177642822, -0.5689660906791687, -0.7605804295175382, 1701295564689307140, 
3.8866472244262695, -0.5751322507858276, -0.7669869043460344, 1701295564779312338, 
3.8936750888824463, -0.5818561315536499, -0.7753853695080952, 1701295564879309987, 
3.9015512466430664, -0.5897286534309387, -0.7816750997724845, 1701295564989317582, 
3.908357620239258, -0.5965374112129211, -0.7888147720511495, 1701295565089300032, 
3.9145326614379883, -0.6028634309768677, -0.793431763902161, 1701295565179296252, 
3.921328067779541, -0.6099263429641724, -0.797390638390766, 1701295565279602739, 
3.928112506866455, -0.6167974472045898, -0.8000202496825183, 1701295565375546442, 
3.9357707500457764, -0.6247031092643738, -0.8001837334194171, 1701295565490536715, 
3.941694736480713, -0.6308980584144592, -0.8004402136865119, 1701295565579734928, 
3.949723482131958, -0.6391268968582153, -0.8021200624622303, 1701295565696455808, 
3.9560353755950928, -0.6459873914718628, -0.802274681876997, 1701295565788864683, 
3.9627904891967773, -0.6531835198402405, -0.8025456316684464, 1701295565890491985, 
3.9688429832458496, -0.6594664454460144, -0.8037739702653044, 1701295565979975147, 
3.976757764816284, -0.667691171169281, -0.8036510230306845, 1701295566096073551, 
3.983142137527466, -0.6742316484451294, -0.8022940268467005, 1701295566190012882, 
3.9901342391967773, -0.681370198726654, -0.8007378682717665, 1701295566290209397, 
3.9963159561157227, -0.6879579424858093, -0.7988211416374978, 1701295566379667019, 
4.003040790557861, -0.6948928236961365, -0.7975965223714258, 1701295566479310456, 
4.010555744171143, -0.7027316093444824, -0.7947748621665869, 1701295566589781594, 
4.017404079437256, -0.7096537351608276, -0.7921735881235795, 1701295566690906598, 
4.023800849914551, -0.7158382534980774, -0.7902038612533823, 1701295566778912951, 
4.030935287475586, -0.7228989601135254, -0.7872985676989274, 1701295566879371776, 
4.038572311401367, -0.7305837869644165, -0.784749766529747, 1701295566989235486, 
4.045522212982178, -0.7374125719070435, -0.7824187765257957, 1701295567087738337, 
4.052023887634277, -0.7437630891799927, -0.7803911948980741, 1701295567179761552, 
4.058990955352783, -0.7507252097129822, -0.7792589183960447, 1701295567279259647, 
4.066635608673096, -0.7582584619522095, -0.7772093101537771, 1701295567389811604, 
4.07360315322876, -0.7650104761123657, -0.7757138567181026, 1701295567486875585, 
4.080268383026123, -0.7714127898216248, -0.7744260664881635, 1701295567579490243, 
4.087517738342285, -0.7782394289970398, -0.7740870262990126, 1701295567679513092, 
4.095216751098633, -0.7858077883720398, -0.7730373576172567, 1701295567789524287, 
4.102262496948242, -0.7924158573150635, -0.7728506115055471, 1701295567887535308, 
4.109008312225342, -0.798867404460907, -0.772095728929042, 1701295567979327950, 
4.115890026092529, -0.8055233955383301, -0.7729236086641086, 1701295568080412459, 
4.123597621917725, -0.8130821585655212, -0.7737295815027856, 1701295568189411526, 
4.130478858947754, -0.8200929164886475, -0.7745690379580505, 1701295568288634891, 
4.136782169342041, -0.8264563679695129, -0.7757457661237251, 1701295568380553272, 
4.14353084564209, -0.8330140113830566, -0.7773355294398764, 1701295568480249967, 
4.151217460632324, -0.8406080007553101, -0.7784799744187328, 1701295568590704031, 
4.158283233642578, -0.8473594188690186, -0.7799656554682789, 1701295568688383646, 
4.164811611175537, -0.8535915613174438, -0.7806524233541207, 1701295568780419745, 
4.172783851623535, -0.8615466356277466, -0.7827925643804204, 1701295568898048177, 
4.179117679595947, -0.867996335029602, -0.7834589308717381, 1701295568990840924, 
4.186049461364746, -0.8749544024467468, -0.7841522852848547, 1701295569088434052, 
4.192486763000488, -0.8814845085144043, -0.7851224165713448, 1701295569181332949, 
4.199271202087402, -0.8883545398712158, -0.786163516051627, 1701295569282462860, 
4.206871509552002, -0.8960596323013306, -0.7882732205857701, 1701295569391281605, 
4.213834762573242, -0.902988612651825, -0.7898683699325751, 1701295569488390035, 
4.220091342926025, -0.9092872738838196, -0.7903277998448691, 1701295569581355601, 
4.226949691772461, -0.9162233471870422, -0.7910043795026102, 1701295569681061459, 
4.233640193939209, -0.9231504797935486, -0.7908395739562135, 1701295569779347297, 
4.2413649559021, -0.9309419989585876, -0.7903778214486388, 1701295569889474037, 
4.247494220733643, -0.9372072219848633, -0.7896339899292142, 1701295569980355637, 
4.254315376281738, -0.9440270066261292, -0.7892637260784523, 1701295570078976910, 
4.262138366699219, -0.9518514275550842, -0.7889783116744737, 1701295570190370332, 
4.269023418426514, -0.9589583277702332, -0.7884835755888038, 1701295570289392838, 
4.275286674499512, -0.9651710391044617, -0.7875164832056356, 1701295570380360599, 
4.2823638916015625, -0.9721105694770813, -0.7860954491726859, 1701295570479314650, 
4.290608882904053, -0.9798970222473145, -0.7570778824805832, 1701295570590386340, 
4.297511577606201, -0.9865707159042358, -0.7229257496237257, 1701295570689387013, 
4.30410623550415, -0.992331326007843, -0.6986893565101896, 1701295570780365598, 
4.31165885925293, -0.9986737966537476, -0.6712478003938965, 1701295570878969674, 
4.319313049316406, -1.00486159324646, -0.6409842902135624, 1701295570979373291, 
4.3281941413879395, -1.0111536979675293, -0.6077348537362308, 1701295571089466567, 
4.335602283477783, -1.0164445638656616, -0.5786528027185076, 1701295571180364932, 
4.344224452972412, -1.0220332145690918, -0.5618754139318274, 1701295571279215445, 
4.353557109832764, -1.02773118019104, -0.5516605908936881, 1701295571390382920, 
4.362132549285889, -1.0328775644302368, -0.5405070704375513, 1701295571489399697, 
4.36959981918335, -1.037439227104187, -0.5358881279902998, 1701295571580374735, 
4.378117561340332, -1.0424656867980957, -0.5342675898640792, 1701295571679238174, 
4.38667106628418, -1.0472989082336426, -0.5360750989637679, 1701295571780412334, 
4.396220684051514, -1.0528881549835205, -0.5394853089892184, 1701295571889425504, 
4.403924465179443, -1.0573842525482178, -0.5452336408216739, 1701295571980391196, 
4.411965370178223, -1.062280297279358, -0.5544275005405903, 1701295572080518759, 
4.420425891876221, -1.0675946474075317, -0.5628477448038742, 1701295572180392203, 
4.429689407348633, -1.0736119747161865, -0.5729750421953794, 1701295572290404378, 
4.436997413635254, -1.078208088874817, -0.5831334131699916, 1701295572380387548, 
4.440193176269531, -1.080284595489502, -0.5879143430351543, 1701295572500725297, 
4.439779281616211, -1.0798752307891846, -0.5879143430351543, 1701295572580371383, 
4.439785480499268, -1.0799025297164917, -0.5879143430351543, 1701295572689473177, 
4.439785480499268, -1.0799025297164917, -0.5879143430351543, 1701295572780377195, 
4.439785480499268, -1.0799025297164917, -0.5879143430351543, 1701295572879336234, 
4.439797401428223, -1.0800057649612427, -0.5871330814370109, 1701295572980407750, 
4.439797401428223, -1.0800057649612427, -0.5871330814370109, 1701295573089478998, 
4.439798831939697, -1.0800189971923828, -0.5870326999783766, 1701295573180380869, 
4.439798831939697, -1.0800189971923828, -0.5870326999783766, 1701295573279393443, 
4.439798831939697, -1.0800189971923828, -0.5870326999783766, 1701295573389388343, 
4.439798831939697, -1.0800189971923828, -0.5870326999783766, 1701295573490422459, 
4.439798831939697, -1.0800189971923828, -0.5870326999783766, 1701295573580380279, 
4.439798831939697, -1.0800189971923828, -0.5870326999783766, 1701295573680474468, 
4.439798831939697, -1.0800189971923828, -0.5870326999783766, 1701295573780415266, 
4.439798831939697, -1.0800189971923828, -0.5870326999783766, 1701295573890416725, 
4.439798831939697, -1.0800189971923828, -0.5870326999783766, 1701295573980387014, 
4.439798831939697, -1.0800189971923828, -0.5870326999783766, 1701295574080268102, 
4.439798831939697, -1.0800189971923828, -0.5870326999783766, 1701295574190403545, 
4.439798831939697, -1.0800189971923828, -0.5870326999783766, 1701295574290445011, 
4.439798831939697, -1.0800189971923828, -0.5870326999783766, 1701295574380455562, 
4.439798831939697, -1.0800189971923828, -0.5870326999783766, 1701295574480315693, 
4.439798831939697, -1.0800189971923828, -0.5870326999783766, 1701295574590228203, 
4.439798831939697, -1.0800189971923828, -0.5870326999783766, 1701295574690427231, 
4.439798831939697, -1.0800189971923828, -0.5870326999783766, 1701295574781431121, 
4.439798831939697, -1.0800189971923828, -0.5870326999783766, 1701295574880442416, 
4.439798831939697, -1.0800189971923828, -0.5870326999783766, 1701295574990461628, 
4.439798831939697, -1.0800189971923828, -0.5870326999783766, 1701295575090437073, 
4.439798831939697, -1.0800189971923828, -0.5870326999783766, 1701295575180437825, 
4.439801216125488, -1.0800375938415527, -0.5868918778396974, 1701295575276543414, 
4.439802169799805, -1.0800457000732422, -0.5868299933564768, 1701295575393435226, 
4.439802169799805, -1.0800457000732422, -0.5868300029936564, 1701295575485497350, 
4.439802169799805, -1.0800457000732422, -0.5868300160171299, 1701295575585487893, 
4.439802169799805, -1.0800457000732422, -0.586830027071109, 1701295575676420021, 
4.439802169799805, -1.0800457000732422, -0.586830027071109, 1701295575780371539, 
4.439802169799805, -1.0800457000732422, -0.586830027071109, 1701295575890455674, 
4.439802169799805, -1.0800457000732422, -0.586830027071109, 1701295575981445191, 
4.439802169799805, -1.0800457000732422, -0.586830027071109, 1701295576080558589, 
4.439802169799805, -1.0800457000732422, -0.5868298562286071, 1701295576194436947, 
4.439802169799805, -1.0800457000732422, -0.5868295177010234, 1701295576286516910, 
4.439802169799805, -1.0800457000732422, -0.5868297610529623, 1701295576384466104, 
4.439802169799805, -1.0800457000732422, -0.5868297138096022, 1701295576476587714, 
4.439802169799805, -1.0800457000732422, -0.586829674715465, 1701295576594444263, 
4.439802169799805, -1.0800457000732422, -0.5868296872279611, 1701295576686663494, 
